constraint,layer,scheme,corpus,n_rollouts_used,n_rollouts,n_rollouts_dropped,n_defined,auroc_raw,auroc,sign,null_global_mean,null_global_p95,p_global,null_task_mean,null_task_p95,p_task,degenerate_flag
xl_adj,8,rollout_max,success_ever_strict,272,272,28,272,0.453988,0.546012,-,0.527484,0.566401,0.171828,0.531242,0.57371,0.236763,False
xl_adj,8,rollout_mean,success_ever_strict,272,272,28,272,0.54286,0.54286,+,0.528592,0.567459,0.21978,0.54329,0.586545,0.471528,False
xl_adj,9,A,success_ever_strict,272,272,28,141440,0.519584,0.519584,+,0.518453,0.546706,0.38961,0.522689,0.543039,0.599401,False
xl_adj,9,B,success_ever_strict,272,272,28,42432,0.569675,0.569675,+,0.526111,0.564326,0.02997,0.537499,0.573948,0.072927,False
xl_adj,9,rollout_max,success_ever_strict,272,272,28,272,0.50439,0.50439,+,0.528098,0.569259,0.892108,0.53216,0.574928,0.918082,False
xl_adj,9,rollout_mean,success_ever_strict,272,272,28,272,0.57528,0.57528,+,0.528577,0.570341,0.035964,0.539441,0.579397,0.068931,False
xl_adj,10,A,success_ever_strict,272,272,28,141440,0.536936,0.536936,+,0.515614,0.537866,0.061938,0.548699,0.569948,0.818182,False
xl_adj,10,B,success_ever_strict,272,272,28,42432,0.591636,0.591636,+,0.524634,0.56208,0.002997,0.560573,0.598849,0.098901,False
xl_adj,10,rollout_max,success_ever_strict,272,272,28,272,0.506388,0.506388,+,0.528338,0.569035,0.851149,0.549409,0.598582,0.954046,False
xl_adj,10,rollout_mean,success_ever_strict,272,272,28,272,0.607081,0.607081,+,0.528504,0.571346,0.001998,0.566945,0.611319,0.06993,False
xl_adj,11,A,success_ever_strict,272,272,28,141440,0.513207,0.513207,+,0.515713,0.537259,0.5005,0.521951,0.544762,0.711289,False
xl_adj,11,B,success_ever_strict,272,272,28,42432,0.576999,0.576999,+,0.525123,0.561649,0.012987,0.537446,0.577185,0.052947,False
xl_adj,11,rollout_max,success_ever_strict,272,272,28,272,0.505769,0.505769,+,0.528184,0.569528,0.878122,0.526306,0.56397,0.864136,False
xl_adj,11,rollout_mean,success_ever_strict,272,272,28,272,0.58997,0.58997,+,0.528295,0.568374,0.00999,0.54081,0.585355,0.037962,False
xl_adj,12,A,success_ever_strict,272,272,28,141440,0.569184,0.569184,+,0.5182,0.544359,0.003996,0.538401,0.56315,0.024975,False
xl_adj,12,B,success_ever_strict,272,272,28,42432,0.587991,0.587991,+,0.525827,0.562308,0.00999,0.532738,0.571205,0.007992,False
xl_adj,12,rollout_max,success_ever_strict,272,272,28,272,0.547476,0.547476,+,0.528122,0.567313,0.171828,0.530477,0.569654,0.1998,False
xl_adj,12,rollout_mean,success_ever_strict,272,272,28,272,0.594754,0.594754,+,0.529193,0.570223,0.011988,0.536098,0.579448,0.010989,False
xl_adj,13,A,success_ever_strict,272,272,28,141440,0.492267,0.507733,-,0.515081,0.536822,0.677323,0.510202,0.524833,0.55045,False
xl_adj,13,B,success_ever_strict,272,272,28,42432,0.455891,0.544109,-,0.523452,0.556711,0.123876,0.528195,0.564285,0.216783,False
xl_adj,13,rollout_max,success_ever_strict,272,272,28,272,0.385377,0.614623,-,0.5284,0.569117,0.004995,0.536331,0.583227,0.006993,False
xl_adj,13,rollout_mean,success_ever_strict,272,272,28,272,0.451624,0.548376,-,0.527766,0.566002,0.15984,0.53439,0.576406,0.264735,False
xl_adj,14,A,success_ever_strict,272,272,28,141440,0.566313,0.566313,+,0.515667,0.5395,0.001998,0.515084,0.535237,0.000999,False
xl_adj,14,B,success_ever_strict,272,272,28,42432,0.652186,0.652186,+,0.524081,0.558858,0.000999,0.521287,0.551168,0.000999,False
xl_adj,14,rollout_max,success_ever_strict,272,272,28,272,0.524849,0.524849,+,0.527335,0.568022,0.468531,0.528578,0.567459,0.496503,False
xl_adj,14,rollout_mean,success_ever_strict,272,272,28,272,0.674903,0.674903,+,0.527915,0.568869,0.000999,0.523995,0.557396,0.000999,False
xl_adj,15,A,success_ever_strict,272,272,28,141440,0.557475,0.557475,+,0.516939,0.540952,0.003996,0.512193,0.530229,0.000999,False
xl_adj,15,B,success_ever_strict,272,272,28,42432,0.589816,0.589816,+,0.524587,0.558362,0.002997,0.522138,0.554412,0.002997,False
xl_adj,15,rollout_max,success_ever_strict,272,272,28,272,0.571678,0.571678,+,0.527338,0.566055,0.032967,0.52564,0.561721,0.01998,False
xl_adj,15,rollout_mean,success_ever_strict,272,272,28,272,0.60573,0.60573,+,0.527979,0.567257,0.002997,0.526237,0.56198,0.003996,False
xl_adj,16,A,success_ever_strict,272,272,28,141440,0.628936,0.628936,+,0.515239,0.53719,0.000999,0.531683,0.556523,0.000999,False
xl_adj,16,B,success_ever_strict,272,272,28,42432,0.687359,0.687359,+,0.523769,0.5574,0.000999,0.543672,0.584702,0.000999,False
xl_adj,16,rollout_max,success_ever_strict,272,272,28,272,0.600946,0.600946,+,0.52928,0.572021,0.004995,0.532931,0.577439,0.010989,False
xl_adj,16,rollout_mean,success_ever_strict,272,272,28,272,0.717791,0.717791,+,0.528639,0.56881,0.000999,0.552511,0.600898,0.000999,False
xl_adj,17,A,success_ever_strict,272,272,28,141440,0.505942,0.505942,+,0.514427,0.535879,0.741259,0.515949,0.536359,0.783217,False
xl_adj,17,B,success_ever_strict,272,272,28,42432,0.555355,0.555355,+,0.524159,0.558841,0.066933,0.524211,0.558943,0.06993,False
xl_adj,17,rollout_max,success_ever_strict,272,272,28,272,0.467552,0.532448,-,0.528174,0.565343,0.368631,0.529805,0.572246,0.3996,False
xl_adj,17,rollout_mean,success_ever_strict,272,272,28,272,0.56982,0.56982,+,0.52963,0.570668,0.052947,0.529074,0.572055,0.05994,False
xl_adj,18,A,success_ever_strict,272,272,28,141440,0.492618,0.507382,-,0.517606,0.543407,0.742258,0.529915,0.553185,0.934066,False
xl_adj,18,B,success_ever_strict,272,272,28,42432,0.499793,0.500207,-,0.525504,0.561786,0.996004,0.540809,0.578766,0.999001,False
xl_adj,18,rollout_max,success_ever_strict,272,272,28,272,0.446108,0.553892,-,0.528191,0.566792,0.120879,0.541509,0.582096,0.298701,False
xl_adj,18,rollout_mean,success_ever_strict,272,272,28,272,0.503461,0.503461,+,0.529061,0.571177,0.925075,0.543414,0.586489,0.968032,False
xl_adj,19,A,success_ever_strict,272,272,28,141440,0.488042,0.511958,-,0.515367,0.537462,0.533467,0.527481,0.550561,0.859141,False
xl_adj,19,B,success_ever_strict,272,272,28,42432,0.483118,0.516882,-,0.524846,0.55987,0.6004,0.535794,0.574337,0.774226,False
xl_adj,19,rollout_max,success_ever_strict,272,272,28,272,0.413913,0.586087,-,0.527212,0.568197,0.016983,0.542237,0.587722,0.060939,False
xl_adj,19,rollout_mean,success_ever_strict,272,272,28,272,0.476051,0.523949,-,0.52905,0.569716,0.522478,0.541942,0.585935,0.724276,False
xl_adj,20,A,success_ever_strict,272,272,28,141440,0.525507,0.525507,+,0.515448,0.537584,0.194805,0.522827,0.545224,0.410589,False
xl_adj,20,B,success_ever_strict,272,272,28,42432,0.536385,0.536385,+,0.524423,0.561153,0.246753,0.522088,0.553811,0.176823,False
xl_adj,20,rollout_max,success_ever_strict,272,272,28,272,0.449372,0.550628,-,0.528326,0.569328,0.16983,0.52583,0.565745,0.113886,False
xl_adj,20,rollout_mean,success_ever_strict,272,272,28,272,0.535825,0.535825,+,0.529155,0.573482,0.333666,0.526686,0.564732,0.284715,False
xl_adj,21,A,success_ever_strict,272,272,28,141440,0.491495,0.508505,-,0.5158,0.538384,0.666334,0.521563,0.542864,0.827173,False
xl_adj,21,B,success_ever_strict,272,272,28,42432,0.518537,0.518537,+,0.525008,0.559099,0.566434,0.534255,0.56981,0.738262,False
xl_adj,21,rollout_max,success_ever_strict,272,272,28,272,0.462149,0.537851,-,0.528095,0.568501,0.271728,0.532799,0.573316,0.38961,False
xl_adj,21,rollout_mean,success_ever_strict,272,272,28,272,0.518152,0.518152,+,0.528891,0.568534,0.62038,0.540033,0.580427,0.789211,False
xl_adj,22,A,success_ever_strict,272,272,28,141440,0.483508,0.516492,-,0.513614,0.53285,0.343656,0.520284,0.542878,0.576424,False
xl_adj,22,B,success_ever_strict,272,272,28,42432,0.46504,0.53496,-,0.523991,0.5586,0.241758,0.527295,0.565089,0.315684,False
xl_adj,22,rollout_max,success_ever_strict,272,272,28,272,0.410086,0.589914,-,0.527427,0.567192,0.012987,0.528976,0.570617,0.016983,False
xl_adj,22,rollout_mean,success_ever_strict,272,272,28,272,0.450836,0.549164,-,0.529065,0.568638,0.177822,0.531386,0.576665,0.218781,False
xl_adj,23,A,success_ever_strict,272,272,28,141440,0.485584,0.514416,-,0.514274,0.533988,0.427572,0.541685,0.565888,0.969031,False
xl_adj,23,B,success_ever_strict,272,272,28,42432,0.472747,0.527253,-,0.524115,0.558369,0.367632,0.555694,0.59698,0.869131,False
xl_adj,23,rollout_max,success_ever_strict,272,272,28,272,0.384533,0.615467,-,0.52865,0.568979,0.003996,0.566564,0.612318,0.045954,False
xl_adj,23,rollout_mean,success_ever_strict,272,272,28,272,0.456183,0.543817,-,0.529022,0.570217,0.234765,0.569365,0.617775,0.81019,False
xl_adj,24,A,success_ever_strict,272,272,28,141440,0.404427,0.595573,-,0.516722,0.540358,0.000999,0.571431,0.594988,0.047952,False
xl_adj,24,B,success_ever_strict,272,272,28,42432,0.374091,0.625909,-,0.524187,0.560177,0.000999,0.582217,0.621805,0.033966,False
xl_adj,24,rollout_max,success_ever_strict,272,272,28,272,0.307311,0.692689,-,0.527577,0.569314,0.000999,0.58713,0.633779,0.000999,False
xl_adj,24,rollout_mean,success_ever_strict,272,272,28,272,0.337761,0.662239,-,0.528319,0.569787,0.000999,0.597954,0.643781,0.00999,False
xl_adj,25,A,success_ever_strict,272,272,28,141440,0.439925,0.560075,-,0.515407,0.538562,0.004995,0.550275,0.575407,0.25974,False
xl_adj,25,B,success_ever_strict,272,272,28,42432,0.425164,0.574836,-,0.524834,0.559714,0.01998,0.555914,0.599249,0.233766,False
xl_adj,25,rollout_max,success_ever_strict,272,272,28,272,0.362695,0.637305,-,0.527984,0.56807,0.000999,0.558662,0.609563,0.003996,False
xl_adj,25,rollout_mean,success_ever_strict,272,272,28,272,0.400687,0.599313,-,0.529017,0.56977,0.004995,0.564338,0.614749,0.125874,False
xl_adj,26,A,success_ever_strict,272,272,28,141440,0.376805,0.623195,-,0.518341,0.544442,0.000999,0.57388,0.595605,0.000999,False
xl_adj,26,B,success_ever_strict,272,272,28,42432,0.358057,0.641943,-,0.525254,0.563666,0.000999,0.581886,0.618931,0.005994,False
xl_adj,26,rollout_max,success_ever_strict,272,272,28,272,0.313671,0.686329,-,0.52852,0.566728,0.000999,0.581503,0.624759,0.000999,False
xl_adj,26,rollout_mean,success_ever_strict,272,272,28,272,0.337198,0.662802,-,0.52791,0.570859,0.000999,0.590467,0.631519,0.005994,False
xl_adj,27,A,success_ever_strict,272,272,28,141440,0.373041,0.626959,-,0.518102,0.543313,0.000999,0.576441,0.600038,0.000999,False
xl_adj,27,B,success_ever_strict,272,272,28,42432,0.350611,0.649389,-,0.524907,0.563961,0.000999,0.587886,0.625059,0.003996,False
xl_adj,27,rollout_max,success_ever_strict,272,272,28,272,0.301458,0.698542,-,0.527935,0.568194,0.000999,0.588849,0.633098,0.000999,False
xl_adj,27,rollout_mean,success_ever_strict,272,272,28,272,0.332414,0.667586,-,0.5279,0.572359,0.000999,0.596969,0.638394,0.004995,False
xl_adj,28,A,success_ever_strict,272,272,28,141440,0.373808,0.626192,-,0.517786,0.544065,0.000999,0.57756,0.600502,0.000999,False
xl_adj,28,B,success_ever_strict,272,272,28,42432,0.344051,0.655949,-,0.524887,0.561615,0.000999,0.58137,0.61853,0.000999,False
xl_adj,28,rollout_max,success_ever_strict,272,272,28,272,0.284404,0.715596,-,0.528136,0.565771,0.000999,0.58976,0.633965,0.000999,False
xl_adj,28,rollout_mean,success_ever_strict,272,272,28,272,0.317836,0.682164,-,0.528185,0.570623,0.000999,0.590969,0.633889,0.000999,False
xl_adj,29,A,success_ever_strict,272,272,28,141440,0.402886,0.597114,-,0.514813,0.535765,0.000999,0.567054,0.587851,0.00999,False
xl_adj,29,B,success_ever_strict,272,272,28,42432,0.366534,0.633466,-,0.52289,0.554738,0.000999,0.566714,0.604053,0.007992,False
xl_adj,29,rollout_max,success_ever_strict,272,272,28,272,0.328981,0.671019,-,0.527957,0.567485,0.000999,0.553492,0.606706,0.000999,False
xl_adj,29,rollout_mean,success_ever_strict,272,272,28,272,0.325998,0.674002,-,0.528025,0.566072,0.000999,0.581425,0.628832,0.003996,False
xl_adj,30,A,success_ever_strict,272,272,28,141440,0.431666,0.568334,-,0.51373,0.533477,0.000999,0.539593,0.561858,0.012987,False
xl_adj,30,B,success_ever_strict,272,272,28,42432,0.386826,0.613174,-,0.523462,0.554875,0.001998,0.543905,0.581949,0.001998,False
xl_adj,30,rollout_max,success_ever_strict,272,272,28,272,0.322733,0.677267,-,0.528901,0.567122,0.000999,0.549668,0.602918,0.000999,False
xl_adj,30,rollout_mean,success_ever_strict,272,272,28,272,0.353633,0.646367,-,0.528922,0.569446,0.001998,0.555153,0.602139,0.001998,False
xl_final,0,A,success_ever_strict,272,272,28,141440,0.458973,0.541027,-,0.511739,0.528795,0.004995,0.512451,0.530092,0.004995,False
xl_final,0,B,success_ever_strict,272,272,28,42432,0.480673,0.519327,-,0.521091,0.553218,0.450549,0.518214,0.545403,0.392607,False
xl_final,0,rollout_max,success_ever_strict,272,272,28,272,0.397985,0.602015,-,0.528101,0.568833,0.005994,0.526632,0.565135,0.000999,False
xl_final,0,rollout_mean,success_ever_strict,272,272,28,272,0.482861,0.517139,-,0.529681,0.576015,0.641359,0.525292,0.560719,0.599401,False
xl_final,1,A,success_ever_strict,272,272,28,141440,0.402788,0.597212,-,0.514068,0.534526,0.000999,0.552064,0.574903,0.000999,False
xl_final,1,B,success_ever_strict,272,272,28,42432,0.375166,0.624834,-,0.522673,0.554064,0.000999,0.544778,0.58326,0.000999,False
xl_final,1,rollout_max,success_ever_strict,272,272,28,272,0.318005,0.681995,-,0.52806,0.569992,0.000999,0.542961,0.590966,0.000999,False
xl_final,1,rollout_mean,success_ever_strict,272,272,28,272,0.338887,0.661113,-,0.527868,0.56809,0.000999,0.558556,0.604556,0.000999,False
xl_final,2,A,success_ever_strict,272,272,28,141440,0.387303,0.612697,-,0.514773,0.536275,0.000999,0.548935,0.572421,0.000999,False
xl_final,2,B,success_ever_strict,272,272,28,42432,0.384343,0.615657,-,0.523254,0.554535,0.000999,0.534625,0.572848,0.000999,False
xl_final,2,rollout_max,success_ever_strict,272,272,28,272,0.349356,0.650644,-,0.527971,0.568304,0.000999,0.537629,0.582937,0.000999,False
xl_final,2,rollout_mean,success_ever_strict,272,272,28,272,0.357292,0.642708,-,0.528327,0.565391,0.000999,0.544371,0.591836,0.000999,False
xl_final,3,A,success_ever_strict,272,272,28,141440,0.39581,0.60419,-,0.514602,0.536547,0.000999,0.552856,0.575959,0.000999,False
xl_final,3,B,success_ever_strict,272,272,28,42432,0.381478,0.618522,-,0.523106,0.555467,0.000999,0.541379,0.580178,0.000999,False
xl_final,3,rollout_max,success_ever_strict,272,272,28,272,0.343164,0.656836,-,0.528064,0.568306,0.000999,0.543142,0.591211,0.000999,False
xl_final,3,rollout_mean,success_ever_strict,272,272,28,272,0.350819,0.649181,-,0.528079,0.566353,0.000999,0.553021,0.598615,0.000999,False
xl_final,4,A,success_ever_strict,272,272,28,141440,0.397893,0.602107,-,0.514563,0.536325,0.000999,0.554464,0.577747,0.000999,False
xl_final,4,B,success_ever_strict,272,272,28,42432,0.377529,0.622471,-,0.522988,0.55551,0.000999,0.544739,0.583734,0.000999,False
xl_final,4,rollout_max,success_ever_strict,272,272,28,272,0.337339,0.662661,-,0.528093,0.56833,0.000999,0.546149,0.595096,0.000999,False
xl_final,4,rollout_mean,success_ever_strict,272,272,28,272,0.343389,0.656611,-,0.527982,0.568194,0.000999,0.557426,0.604078,0.000999,False
xl_final,5,A,success_ever_strict,272,272,28,141440,0.397327,0.602673,-,0.514596,0.536747,0.000999,0.555893,0.578917,0.000999,False
xl_final,5,B,success_ever_strict,272,272,28,42432,0.379048,0.620952,-,0.522921,0.556094,0.000999,0.545925,0.586043,0.002997,False
xl_final,5,rollout_max,success_ever_strict,272,272,28,272,0.338099,0.661901,-,0.528125,0.568312,0.000999,0.547487,0.596966,0.000999,False
xl_final,5,rollout_mean,success_ever_strict,272,272,28,272,0.345922,0.654078,-,0.528056,0.567797,0.000999,0.558551,0.605398,0.000999,False
xl_final,6,A,success_ever_strict,272,272,28,141440,0.401209,0.598791,-,0.514196,0.534812,0.000999,0.55451,0.576541,0.000999,False
xl_final,6,B,success_ever_strict,272,272,28,42432,0.38275,0.61725,-,0.522667,0.554694,0.000999,0.544572,0.584248,0.002997,False
xl_final,6,rollout_max,success_ever_strict,272,272,28,272,0.340181,0.659819,-,0.528054,0.568661,0.000999,0.546291,0.596342,0.000999,False
xl_final,6,rollout_mean,success_ever_strict,272,272,28,272,0.348511,0.651489,-,0.527938,0.567969,0.000999,0.556846,0.603262,0.001998,False
xl_final,7,A,success_ever_strict,272,272,28,141440,0.404506,0.595494,-,0.514082,0.533774,0.000999,0.552963,0.575179,0.000999,False
xl_final,7,B,success_ever_strict,272,272,28,42432,0.387442,0.612558,-,0.522544,0.554898,0.000999,0.542938,0.582173,0.002997,False
xl_final,7,rollout_max,success_ever_strict,272,272,28,272,0.348005,0.651995,-,0.528098,0.569556,0.000999,0.545119,0.595767,0.000999,False
xl_final,7,rollout_mean,success_ever_strict,272,272,28,272,0.354477,0.645523,-,0.527908,0.566339,0.000999,0.554546,0.60168,0.001998,False
xl_final,8,A,success_ever_strict,272,272,28,141440,0.39835,0.60165,-,0.514081,0.534225,0.000999,0.553328,0.576242,0.000999,False
xl_final,8,B,success_ever_strict,272,272,28,42432,0.386304,0.613696,-,0.522551,0.553264,0.000999,0.54107,0.580856,0.002997,False
xl_final,8,rollout_max,success_ever_strict,272,272,28,272,0.34474,0.65526,-,0.527996,0.569325,0.000999,0.543786,0.593688,0.000999,False
xl_final,8,rollout_mean,success_ever_strict,272,272,28,272,0.349862,0.650138,-,0.528018,0.566297,0.000999,0.552748,0.60027,0.001998,False
xl_final,9,A,success_ever_strict,272,272,28,141440,0.387562,0.612438,-,0.514311,0.5345,0.000999,0.552544,0.575621,0.000999,False
xl_final,9,B,success_ever_strict,272,272,28,42432,0.386514,0.613486,-,0.522563,0.553468,0.000999,0.535556,0.574577,0.001998,False
xl_final,9,rollout_max,success_ever_strict,272,272,28,272,0.347048,0.652952,-,0.528091,0.567347,0.000999,0.539304,0.588681,0.000999,False
xl_final,9,rollout_mean,success_ever_strict,272,272,28,272,0.349975,0.650025,-,0.528,0.565554,0.000999,0.546683,0.594571,0.001998,False
xl_final,10,A,success_ever_strict,272,272,28,141440,0.391549,0.608451,-,0.514135,0.533853,0.000999,0.544517,0.567648,0.000999,False
xl_final,10,B,success_ever_strict,272,272,28,42432,0.402468,0.597532,-,0.522504,0.554289,0.000999,0.527818,0.564854,0.001998,False
xl_final,10,rollout_max,success_ever_strict,272,272,28,272,0.356672,0.643328,-,0.528139,0.566055,0.000999,0.533733,0.578418,0.000999,False
xl_final,10,rollout_mean,success_ever_strict,272,272,28,272,0.367648,0.632352,-,0.527802,0.566528,0.000999,0.537304,0.584874,0.000999,False
xl_final,11,A,success_ever_strict,272,272,28,141440,0.414596,0.585404,-,0.513134,0.532899,0.000999,0.518205,0.539349,0.000999,False
xl_final,11,B,success_ever_strict,272,272,28,42432,0.450293,0.549707,-,0.522357,0.55322,0.077922,0.522061,0.55425,0.078921,False
xl_final,11,rollout_max,success_ever_strict,272,272,28,272,0.384533,0.615467,-,0.527818,0.567344,0.003996,0.526631,0.565104,0.001998,False
xl_final,11,rollout_mean,success_ever_strict,272,272,28,272,0.424157,0.575843,-,0.527752,0.567881,0.031968,0.526106,0.563142,0.015984,False
xl_final,12,A,success_ever_strict,272,272,28,141440,0.433679,0.566321,-,0.513358,0.533954,0.000999,0.511547,0.528391,0.000999,False
xl_final,12,B,success_ever_strict,272,272,28,42432,0.477083,0.522917,-,0.522896,0.557285,0.413586,0.531815,0.571706,0.609391,False
xl_final,12,rollout_max,success_ever_strict,272,272,28,272,0.408116,0.591884,-,0.527334,0.565152,0.008991,0.529362,0.571002,0.008991,False
xl_final,12,rollout_mean,success_ever_strict,272,272,28,272,0.470254,0.529746,-,0.527856,0.567707,0.396603,0.53544,0.582664,0.531469,False
xl_final,13,A,success_ever_strict,272,272,28,141440,0.476422,0.523578,-,0.513368,0.533579,0.17982,0.521773,0.54453,0.425574,False
xl_final,13,B,success_ever_strict,272,272,28,42432,0.532354,0.532354,+,0.523387,0.556216,0.26973,0.539227,0.57934,0.604396,False
xl_final,13,rollout_max,success_ever_strict,272,272,28,272,0.455001,0.544999,-,0.527813,0.566745,0.184815,0.533433,0.577323,0.283716,False
xl_final,13,rollout_mean,success_ever_strict,272,272,28,272,0.543648,0.543648,+,0.528747,0.567659,0.21978,0.544852,0.593465,0.496503,False
xl_final,14,A,success_ever_strict,272,272,28,141440,0.485348,0.514652,-,0.513883,0.53455,0.402597,0.527455,0.55027,0.82018,False
xl_final,14,B,success_ever_strict,272,272,28,42432,0.529624,0.529624,+,0.524294,0.558763,0.324675,0.542154,0.582262,0.691309,False
xl_final,14,rollout_max,success_ever_strict,272,272,28,272,0.470873,0.529127,-,0.527972,0.567814,0.393606,0.53998,0.586143,0.586414,False
xl_final,14,rollout_mean,success_ever_strict,272,272,28,272,0.533292,0.533292,+,0.529071,0.569376,0.360639,0.547829,0.59297,0.682318,False
xl_final,15,A,success_ever_strict,272,272,28,141440,0.505551,0.505551,+,0.513626,0.532468,0.756244,0.527166,0.54744,0.958042,False
xl_final,15,B,success_ever_strict,272,272,28,42432,0.554648,0.554648,+,0.524312,0.557936,0.06993,0.540801,0.580293,0.263736,False
xl_final,15,rollout_max,success_ever_strict,272,272,28,272,0.503518,0.503518,+,0.527797,0.567853,0.921079,0.542634,0.5897,0.962038,False
xl_final,15,rollout_mean,success_ever_strict,272,272,28,272,0.564642,0.564642,+,0.529448,0.568743,0.071928,0.547205,0.594535,0.256743,False
xl_final,16,A,success_ever_strict,272,272,28,141440,0.512477,0.512477,+,0.51367,0.532544,0.474525,0.52047,0.542116,0.703297,False
xl_final,16,B,success_ever_strict,272,272,28,42432,0.55574,0.55574,+,0.524456,0.557541,0.058941,0.528874,0.566657,0.110889,False
xl_final,16,rollout_max,success_ever_strict,272,272,28,272,0.492092,0.507908,-,0.528336,0.567127,0.834166,0.535416,0.580377,0.874126,False
xl_final,16,rollout_mean,success_ever_strict,272,272,28,272,0.559971,0.559971,+,0.529726,0.570805,0.0999,0.534183,0.580135,0.155844,False
xl_final,17,A,success_ever_strict,272,272,28,141440,0.541325,0.541325,+,0.514412,0.535187,0.025974,0.521281,0.544392,0.06993,False
xl_final,17,B,success_ever_strict,272,272,28,42432,0.591242,0.591242,+,0.524182,0.558144,0.002997,0.528656,0.566555,0.003996,False
xl_final,17,rollout_max,success_ever_strict,272,272,28,272,0.512467,0.512467,+,0.527781,0.565498,0.72028,0.530878,0.573938,0.739261,False
xl_final,17,rollout_mean,success_ever_strict,272,272,28,272,0.602747,0.602747,+,0.528989,0.568042,0.006993,0.534121,0.578795,0.007992,False
xl_final,18,A,success_ever_strict,272,272,28,141440,0.563334,0.563334,+,0.514677,0.535511,0.000999,0.521799,0.54333,0.000999,False
xl_final,18,B,success_ever_strict,272,272,28,42432,0.624677,0.624677,+,0.5249,0.559114,0.000999,0.525774,0.560042,0.000999,False
xl_final,18,rollout_max,success_ever_strict,272,272,28,272,0.529296,0.529296,+,0.527366,0.565329,0.384615,0.52941,0.570915,0.41958,False
xl_final,18,rollout_mean,success_ever_strict,272,272,28,272,0.636742,0.636742,+,0.529493,0.570048,0.000999,0.530107,0.569944,0.000999,False
xl_final,19,A,success_ever_strict,272,272,28,141440,0.542947,0.542947,+,0.514507,0.535359,0.016983,0.512988,0.531592,0.006993,False
xl_final,19,B,success_ever_strict,272,272,28,42432,0.583906,0.583906,+,0.525146,0.559386,0.007992,0.52051,0.551349,0.002997,False
xl_final,19,rollout_max,success_ever_strict,272,272,28,272,0.496989,0.503011,-,0.528073,0.569896,0.93007,0.524918,0.56113,0.924076,False
xl_final,19,rollout_mean,success_ever_strict,272,272,28,272,0.588507,0.588507,+,0.52975,0.570834,0.014985,0.524355,0.559861,0.002997,False
xl_final,20,A,success_ever_strict,272,272,28,141440,0.522297,0.522297,+,0.515079,0.536708,0.243756,0.512064,0.530737,0.134865,False
xl_final,20,B,success_ever_strict,272,272,28,42432,0.532329,0.532329,+,0.525071,0.561871,0.311688,0.533442,0.57314,0.480519,False
xl_final,20,rollout_max,success_ever_strict,272,272,28,272,0.457365,0.542635,-,0.528333,0.569733,0.230769,0.530177,0.572308,0.265734,False
xl_final,20,rollout_mean,success_ever_strict,272,272,28,272,0.531998,0.531998,+,0.529316,0.572919,0.375624,0.539909,0.587277,0.569431,False
xl_final,21,A,success_ever_strict,272,272,28,141440,0.491466,0.508534,-,0.515507,0.536874,0.664336,0.539372,0.563455,0.983017,False
xl_final,21,B,success_ever_strict,272,272,28,42432,0.488199,0.511801,-,0.52522,0.562185,0.683317,0.559462,0.601181,0.968032,False
xl_final,21,rollout_max,success_ever_strict,272,272,28,272,0.41048,0.58952,-,0.528465,0.569469,0.00999,0.57122,0.6157,0.246753,False
xl_final,21,rollout_mean,success_ever_strict,272,272,28,272,0.481286,0.518714,-,0.529033,0.572089,0.592408,0.568813,0.617079,0.951049,False
xl_final,22,A,success_ever_strict,272,272,28,141440,0.478987,0.521013,-,0.515245,0.537083,0.274725,0.547489,0.571691,0.97003,False
xl_final,22,B,success_ever_strict,272,272,28,42432,0.457131,0.542869,-,0.524895,0.562583,0.185814,0.563722,0.605578,0.792208,False
xl_final,22,rollout_max,success_ever_strict,272,272,28,272,0.37868,0.62132,-,0.528613,0.571501,0.000999,0.586116,0.632318,0.100899,False
xl_final,22,rollout_mean,success_ever_strict,272,272,28,272,0.444363,0.555637,-,0.529084,0.572868,0.130869,0.57385,0.623296,0.726274,False
xl_final,23,A,success_ever_strict,272,272,28,141440,0.434253,0.565747,-,0.516098,0.539131,0.000999,0.563564,0.586765,0.43956,False
xl_final,23,B,success_ever_strict,272,272,28,42432,0.394879,0.605121,-,0.524566,0.564099,0.000999,0.579418,0.618313,0.143856,False
xl_final,23,rollout_max,success_ever_strict,272,272,28,272,0.32808,0.67192,-,0.528053,0.566286,0.000999,0.60178,0.64727,0.006993,False
xl_final,23,rollout_mean,success_ever_strict,272,272,28,272,0.372319,0.627681,-,0.528375,0.572246,0.000999,0.591068,0.636475,0.100899,False
xl_final,24,A,success_ever_strict,272,272,28,141440,0.405308,0.594692,-,0.516736,0.540885,0.000999,0.570811,0.593597,0.041958,False
xl_final,24,B,success_ever_strict,272,272,28,42432,0.369253,0.630747,-,0.524644,0.563706,0.000999,0.581784,0.620042,0.015984,False
xl_final,24,rollout_max,success_ever_strict,272,272,28,272,0.313221,0.686779,-,0.528001,0.56758,0.000999,0.597929,0.644428,0.003996,False
xl_final,24,rollout_mean,success_ever_strict,272,272,28,272,0.34429,0.65571,-,0.528377,0.570403,0.000999,0.592828,0.63782,0.006993,False
xl_final,25,A,success_ever_strict,272,272,28,141440,0.400172,0.599828,-,0.516231,0.539384,0.000999,0.567763,0.590604,0.011988,False
xl_final,25,B,success_ever_strict,272,272,28,42432,0.361452,0.638548,-,0.524426,0.56276,0.000999,0.577015,0.614563,0.003996,False
